2.8349337325203554, 8.032786885245855
3.212676622001534, 35.57377049180326
3.572675161561211, 270.8196721311475
3.9620650626163787, 282.2950819672131
4.2979663368505605, 224.91803278688522
4.6765489795173245, 226.0655737704918
5.053233049764504, 286.88524590163934
5.407718427105774, 345.40983606557376
5.77731936178758, 278.8524590163934
6.13545583993574, 222.6229508196721
6.503705867318997, 198.5245901639344
6.894227609624301, 174.4262295081967
7.240132900069372, 152.6229508196721
7.619226696849101, 137.7049180327869
7.986490927014494, 144.5901639344262
8.36503705867319, 146.88524590163928
8.710686772061775, 133.11475409836066
9.067545364927525, 117.04918032786884
9.446347073642704, 111.31147540983608
9.82591551352733, 81.47540983606552
10.183504326554457, 42.459016393442596
10.562525101318046, 29.83606557377044
10.919347183175727, 14.918032786885192
11.276023221001132, 4.590163934426187
11.654715396692103, 2.2950819672130933
